job_title_salary_rank,company_size,experience_level_encoded,employment_type_encoded,work_year,salary_in_usd,job_title,company_location,experience_level,employment_type,remote_ratio
8,2,2,1,2024,90000,Data Analytics Specialist,US,MI,FT,0
7,2,3,1,2024,205380,Data Engineer,US,SE,FT,0
7,2,2,1,2024,97575,Data Engineer,US,MI,FT,0
7,2,2,1,2024,58500,Data Engineer,US,MI,FT,0
2,2,3,1,2024,312600,Data Architect,US,SE,FT,100
2,2,3,1,2024,128535,Data Architect,US,SE,FT,100
6,2,3,1,2024,191253,Data Scientist,US,SE,FT,0
6,2,3,1,2024,210200,Data Scientist,US,SE,FT,0
8,2,2,1,2024,126000,Analytics Engineer,US,MI,FT,0
8,2,2,1,2024,78000,Analytics Engineer,US,MI,FT,0
5,2,2,1,2024,182395,Research Scientist,US,MI,FT,0
10,2,3,1,2024,110900,Data Analyst,US,SE,FT,100
10,2,3,1,2024,97200,Data Analyst,US,SE,FT,100
8,2,3,1,2024,240000,Decision Scientist,US,SE,FT,0
8,2,3,1,2024,120750,Decision Scientist,US,SE,FT,0
8,2,3,1,2024,196000,Decision Scientist,US,SE,FT,0
8,2,3,1,2024,98717,Decision Scientist,US,SE,FT,0
6,2,3,1,2024,224250,Data Scientist,US,SE,FT,0
6,2,3,1,2024,165750,Data Scientist,US,SE,FT,0
7,2,2,1,2024,109283,Data Engineer,US,MI,FT,0
7,2,3,1,2024,111800,Data Engineer,US,SE,FT,0
7,2,3,1,2024,163654,Data Engineer,US,SE,FT,0
7,2,3,1,2024,184309,Data Engineer,US,SE,FT,0
7,2,3,1,2024,125029,Data Engineer,US,SE,FT,0
8,2,1,1,2024,193000,Computer Vision Engineer,US,EN,FT,0
8,2,1,1,2024,84600,Computer Vision Engineer,US,EN,FT,0
5,2,2,1,2024,96600,Research Engineer,US,MI,FT,0
2,2,3,1,2024,250000,AI Architect,US,SE,FT,0
2,2,3,1,2024,110000,AI Architect,US,SE,FT,0
1,2,3,1,2024,112986,Machine Learning Engineer,US,SE,FT,0
9,2,3,1,2024,120750,Business Intelligence,US,SE,FT,0
9,2,3,1,2024,85000,Business Intelligence,US,SE,FT,0
9,2,2,1,2024,102568,Business Intelligence Specialist,US,MI,FT,0
9,2,2,1,2024,79509,Business Intelligence Specialist,US,MI,FT,0
9,2,3,1,2024,142250,Business Intelligence,US,SE,FT,0
9,2,3,1,2024,100000,Business Intelligence,US,SE,FT,0
8,2,3,1,2024,215000,AI Scientist,US,SE,FT,0
8,2,3,1,2024,180000,AI Scientist,US,SE,FT,0
6,2,2,1,2024,189100,Data Scientist,US,MI,FT,0
6,2,2,1,2024,154360,Data Scientist,US,MI,FT,0
5,2,3,1,2024,183600,Research Scientist,US,SE,FT,0
7,2,3,1,2024,235000,Data Engineer,US,SE,FT,100
5,2,2,1,2024,109000,Research Scientist,US,MI,FT,0
5,2,2,1,2024,240240,Research Scientist,US,MI,FT,100
5,2,2,1,2024,192668,Research Scientist,US,MI,FT,100
1,2,3,1,2024,227280,Machine Learning Engineer,US,SE,FT,0
6,2,3,1,2024,129100,Data Scientist,US,SE,FT,0
6,2,3,1,2024,107800,Data Scientist,US,SE,FT,0
1,2,3,1,2024,174700,Machine Learning Engineer,US,SE,FT,0
1,2,3,1,2024,148500,Machine Learning Engineer,US,SE,FT,0
1,2,3,1,2024,265200,Machine Learning Engineer,US,SE,FT,0
1,2,3,1,2024,225400,Machine Learning Engineer,US,SE,FT,0
8,2,2,1,2024,240240,Computer Vision Engineer,US,MI,FT,0
8,2,2,1,2024,219221,Computer Vision Engineer,US,MI,FT,0
7,2,2,1,2024,175420,Data Engineer,US,MI,FT,0
7,2,2,1,2024,279400,Data Engineer,US,MI,FT,100
7,2,2,1,2024,248920,Data Engineer,US,MI,FT,100
7,2,3,1,2024,232700,Data Engineer,US,SE,FT,0
7,2,3,1,2024,149594,Data Engineer,US,SE,FT,0
8,2,2,1,2024,81900,Data Reporting Analyst,US,MI,FT,0
8,2,2,1,2024,61200,Data Reporting Analyst,US,MI,FT,0
9,2,3,1,2024,130000,Business Intelligence Developer,US,SE,FT,100
10,2,1,1,2024,130400,Data Analyst,US,EN,FT,0
4,2,2,1,2024,102000,Data Manager,CA,MI,FT,0
4,2,2,1,2024,70000,Data Manager,CA,MI,FT,0
6,2,3,1,2024,281000,Data Scientist,US,SE,FT,100
6,2,1,1,2024,194500,Data Scientist,US,EN,FT,0
6,2,1,1,2024,125500,Data Scientist,US,EN,FT,0
5,2,3,1,2024,230589,Research Engineer,US,SE,FT,0
5,2,3,1,2024,100917,Research Engineer,US,SE,FT,0
5,2,2,1,2024,230589,Research Engineer,US,MI,FT,0
5,2,2,1,2024,100917,Research Engineer,US,MI,FT,0
5,2,2,1,2024,83000,Research Engineer,US,MI,FT,0
5,2,2,1,2024,66000,Research Engineer,US,MI,FT,0
8,2,2,1,2024,159850,Robotics Engineer,US,MI,FT,0
8,2,2,1,2024,81600,Robotics Engineer,US,MI,FT,0
2,2,3,1,2024,83875,Data Architect,GB,SE,FT,0
10,2,3,1,2024,129700,Data Analyst,US,SE,FT,100
10,2,3,1,2024,113600,Data Analyst,US,SE,FT,100
9,2,3,1,2024,155000,Business Intelligence Analyst,US,SE,FT,100
9,2,3,1,2024,95000,Business Intelligence Analyst,US,SE,FT,100
9,2,4,1,2024,160000,Business Intelligence,US,EX,FT,100
8,2,2,1,2024,172000,Data Visualization Specialist,US,MI,FT,0
8,2,2,1,2024,75600,Data Visualization Specialist,US,MI,FT,0
7,2,3,1,2024,185150,Data Engineer,US,SE,FT,0
7,2,3,1,2024,170200,Data Engineer,US,SE,FT,0
7,2,3,1,2024,125800,Data Engineer,US,SE,FT,0
7,2,2,1,2024,170300,Data Engineer,US,MI,FT,0
7,2,2,1,2024,73900,Data Engineer,US,MI,FT,0
7,2,3,1,2024,122200,Data Engineer,US,SE,FT,0
7,2,3,1,2024,163300,Data Engineer,US,SE,FT,0
7,2,3,1,2024,120700,Data Engineer,US,SE,FT,0
8,2,3,1,2024,220900,Data Integration Engineer,US,SE,FT,0
8,2,3,1,2024,122200,Data Integration Engineer,US,SE,FT,0
5,2,3,1,2024,105420,Research Engineer,US,SE,FT,0
5,2,3,1,2024,88340,Research Engineer,US,SE,FT,0
6,2,3,1,2024,126847,Data Scientist,US,SE,FT,0
6,2,3,1,2024,93757,Data Scientist,US,SE,FT,0
2,2,3,1,2024,315000,AI Architect,US,SE,FT,0
2,2,3,1,2024,225000,AI Architect,US,SE,FT,0
8,2,2,1,2024,117500,Data Specialist,US,MI,FT,0
1,2,2,1,2024,141500,Machine Learning Engineer,US,MI,FT,100
1,2,3,1,2024,259217,Machine Learning Engineer,US,SE,FT,0
1,2,3,1,2024,218000,Machine Learning Engineer,CA,SE,FT,100
1,2,3,1,2024,242000,Machine Learning Engineer,US,SE,FT,100
8,2,3,1,2024,92000,Data Specialist,US,SE,FT,0
8,2,3,1,2024,82000,Data Specialist,US,SE,FT,0
7,2,2,1,2024,210000,Data Engineer,US,MI,FT,100
7,2,2,1,2024,38146,Data Engineer,TR,MI,FT,0
7,2,2,1,2024,23560,Data Engineer,TR,MI,FT,0
8,2,2,1,2024,155500,Analytics Engineer,US,MI,FT,0
8,2,2,1,2024,106500,Analytics Engineer,US,MI,FT,0
8,2,2,1,2024,155000,Analytics Engineer,US,MI,FT,0
6,2,3,1,2024,184700,Data Scientist,US,SE,FT,0
6,2,3,1,2024,104400,Data Scientist,US,SE,FT,0
8,2,3,1,2024,240000,AI Engineer,US,SE,FT,0
5,2,1,1,2024,175600,Research Engineer,US,EN,FT,0
5,2,1,1,2024,146300,Research Engineer,US,EN,FT,0
5,2,2,1,2024,170000,Research Engineer,US,MI,FT,0
9,3,4,1,2022,105066,Head of Business Intelligence,IE,EX,FT,100
9,3,4,1,2023,116605,Head of Business Intelligence,IE,EX,FT,100
5,2,1,1,2024,200000,Research Analyst,US,EN,FT,0
5,2,1,1,2024,152000,Research Analyst,US,EN,FT,0
7,2,2,1,2024,88750,Data Engineer,GB,MI,FT,0
8,2,3,1,2024,171000,Decision Scientist,US,SE,FT,0
8,2,3,1,2024,109000,Decision Scientist,US,SE,FT,0
5,2,3,1,2024,186114,Research Scientist,US,SE,FT,0
5,2,1,1,2024,238600,Research Scientist,US,EN,FT,0
5,2,1,1,2024,94300,Research Scientist,US,EN,FT,0
7,2,1,1,2024,154500,Data Engineer,US,EN,FT,0
7,2,1,1,2024,75705,Data Engineer,US,EN,FT,0
6,2,2,1,2024,212109,Data Scientist,US,MI,FT,100
10,2,1,1,2024,120700,Data Analyst,US,EN,FT,100
10,2,1,1,2024,67000,Data Analyst,US,EN,FT,100
10,2,1,1,2024,139200,Data Analyst,US,EN,FT,0
10,2,1,1,2024,63300,Data Analyst,US,EN,FT,0
8,2,4,1,2024,334800,AI Engineer,US,EX,FT,0
8,2,4,1,2024,175100,AI Engineer,US,EX,FT,0
2,2,3,1,2024,250777,Data Architect,US,SE,FT,0
2,2,3,1,2024,150466,Data Architect,US,SE,FT,0
8,2,2,1,2024,123000,Robotics Engineer,US,MI,FT,0
8,2,2,1,2024,54000,Robotics Engineer,US,MI,FT,0
9,2,3,1,2024,135000,Business Intelligence Analyst,US,SE,FT,0
9,2,3,1,2024,125000,Business Intelligence Analyst,US,SE,FT,0
10,2,1,1,2024,141840,Data Analyst,US,EN,FT,0
10,2,1,1,2024,85104,Data Analyst,US,EN,FT,0
5,2,3,1,2024,143300,Research Engineer,US,SE,FT,0
5,2,3,1,2024,79600,Research Engineer,US,SE,FT,0
5,2,3,1,2024,189750,Research Engineer,US,SE,FT,0
5,2,3,1,2024,104000,Research Engineer,US,SE,FT,0
5,2,3,1,2024,165000,Research Analyst,US,SE,FT,0
5,2,3,1,2024,125000,Research Analyst,US,SE,FT,0
7,2,3,1,2024,138400,Data Engineer,US,SE,FT,100
10,2,3,1,2024,203000,Data Analyst,US,SE,FT,100
1,2,2,1,2024,183000,Machine Learning Engineer,US,MI,FT,100
1,2,2,1,2024,152000,Machine Learning Engineer,US,MI,FT,100
1,2,3,1,2024,214000,Machine Learning Engineer,US,SE,FT,100
8,2,2,1,2024,101000,Data Specialist,US,MI,FT,100
6,2,3,1,2024,266000,Data Scientist,US,SE,FT,100
9,3,2,1,2024,127600,Business Intelligence Engineer,US,MI,FT,0
9,3,2,1,2024,76400,Business Intelligence Engineer,US,MI,FT,0
8,2,4,1,2024,50000,Data Operations Specialist,US,EX,FT,0
8,2,3,1,2024,155000,Analytics Engineer,US,SE,FT,100
9,2,1,1,2024,167500,Business Intelligence Analyst,US,EN,FT,0
9,2,1,1,2024,89400,Business Intelligence Analyst,US,EN,FT,0
6,3,2,1,2024,140000,Data Scientist,US,MI,FT,100
8,2,1,1,2024,93500,Statistical Programmer,US,EN,FT,0
8,2,1,1,2024,53300,Statistical Programmer,US,EN,FT,0
10,2,1,1,2024,60806,Data Analyst,GB,EN,FT,0
10,2,1,1,2024,48645,Data Analyst,GB,EN,FT,0
5,2,3,1,2024,185346,Research Scientist,US,SE,FT,0
5,2,2,1,2024,134800,Research Analyst,US,MI,FT,0
5,2,2,1,2024,80900,Research Analyst,US,MI,FT,0
7,2,3,1,2024,218701,Data Engineer,US,SE,FT,100
10,2,3,1,2024,79800,Data Analyst,US,SE,FT,0
10,2,3,1,2024,138600,Data Analyst,CA,SE,FT,0
10,2,3,1,2024,74800,Data Analyst,CA,SE,FT,0
10,2,2,1,2024,135000,Data Analyst,US,MI,FT,100
8,2,2,1,2024,80000,Data Operations Specialist,US,MI,FT,0
10,2,2,1,2024,242400,Data Analyst,US,MI,FT,100
10,2,2,1,2024,161600,Data Analyst,US,MI,FT,100
10,2,2,1,2024,80000,Data Analyst,NL,MI,FT,0
10,2,2,1,2024,60000,Data Analyst,NL,MI,FT,0
9,2,4,1,2024,146900,Business Intelligence,US,EX,FT,0
7,2,3,1,2024,113100,Data Engineer,US,SE,FT,0
7,2,3,1,2024,218185,Data Engineer,US,SE,FT,0
7,2,3,1,2024,158680,Data Engineer,US,SE,FT,0
1,2,3,1,2024,325000,Machine Learning Engineer,US,SE,FT,100
1,2,2,1,2024,234000,Machine Learning Engineer,US,MI,FT,0
1,2,2,1,2024,141000,Machine Learning Engineer,US,MI,FT,0
1,2,4,1,2024,300000,Head of Machine Learning,US,EX,FT,0
1,2,4,1,2024,200000,Head of Machine Learning,US,EX,FT,0
1,2,4,1,2024,183400,Machine Learning Scientist,US,EX,FT,0
1,2,3,1,2024,239040,Machine Learning Infrastructure Engineer,US,SE,FT,0
1,2,3,1,2024,199200,Machine Learning Infrastructure Engineer,US,SE,FT,0
6,2,3,1,2024,115700,Data Scientist,US,SE,FT,100
6,2,3,1,2024,247008,Data Scientist,US,SE,FT,0
6,2,3,1,2024,209797,Data Scientist,US,SE,FT,0
8,2,3,1,2024,125000,Data Team Lead,GB,SE,FT,100
8,2,3,1,2024,97500,Data Team Lead,GB,SE,FT,100
8,2,3,1,2024,125000,Data Team Lead,GB,SE,FT,0
8,2,3,1,2024,97500,Data Team Lead,GB,SE,FT,0
6,2,3,1,2024,188748,Data Scientist,US,SE,FT,100
1,2,2,1,2024,157600,Machine Learning Engineer,US,MI,FT,0
10,2,3,1,2024,200000,Data Analyst,US,SE,FT,100
9,3,2,1,2024,223100,Business Intelligence Engineer,US,MI,FT,0
9,3,2,1,2024,129100,Business Intelligence Engineer,US,MI,FT,0
5,2,2,1,2024,146994,Research Engineer,US,MI,FT,0
4,2,3,1,2024,109000,Data Manager,US,SE,FT,0
4,2,3,1,2024,62300,Data Manager,US,SE,FT,0
9,2,1,1,2024,183000,Business Intelligence Analyst,US,EN,FT,0
9,2,4,1,2024,255000,Business Intelligence,US,EX,FT,0
4,2,3,1,2024,60000,Data Manager,US,SE,FT,0
6,2,3,1,2024,122500,Data Scientist,US,SE,FT,0
6,2,2,1,2024,247200,Data Scientist,US,MI,FT,0
6,2,2,1,2024,81400,Data Scientist,US,MI,FT,0
8,2,3,1,2024,234000,Data Visualization Engineer,US,SE,FT,0
8,2,3,1,2024,146000,Data Visualization Engineer,US,SE,FT,0
8,2,3,1,2024,132250,Analytics Engineer,US,SE,FT,0
9,2,2,1,2024,190800,Business Intelligence,US,MI,FT,0
9,2,2,1,2024,102800,Business Intelligence,US,MI,FT,0
8,2,3,1,2024,125000,Data Strategy Lead,US,SE,FT,0
8,2,3,1,2024,115000,Data Strategy Lead,US,SE,FT,0
8,2,1,1,2024,72300,Data Reporting Analyst,US,EN,FT,100
8,2,1,1,2024,52500,Data Reporting Analyst,US,EN,FT,100
5,2,1,1,2024,123000,Research Analyst,US,EN,FT,0
5,2,1,1,2024,54000,Research Analyst,US,EN,FT,0
6,2,3,1,2024,256150,Data Scientist,US,SE,FT,100
6,2,3,1,2024,182850,Data Scientist,US,SE,FT,100
8,2,3,1,2022,60000,Computer Vision Engineer,AS,SE,FT,100
2,2,3,1,2024,189800,Data Architect,US,SE,FT,0
2,2,3,1,2024,105500,Data Architect,US,SE,FT,0
5,2,3,1,2024,221596,Research Scientist,US,SE,FT,0
5,2,3,1,2024,209169,Research Scientist,US,SE,FT,0
5,2,3,1,2024,96038,Research Scientist,US,SE,FT,0
5,2,3,1,2024,110000,Research Scientist,US,SE,FT,100
5,2,3,1,2024,74263,Research Scientist,US,SE,FT,100
5,2,2,1,2024,199320,Research Scientist,US,MI,FT,0
5,2,2,1,2024,154020,Research Scientist,US,MI,FT,0
8,2,2,1,2024,109230,Data Specialist,US,MI,FT,0
8,2,2,1,2024,84405,Data Specialist,US,MI,FT,0
7,2,3,1,2024,246552,Data Engineer,US,SE,FT,100
7,2,2,1,2024,209720,Data Engineer,US,MI,FT,0
7,2,4,1,2024,170000,Data Engineer,US,EX,FT,0
7,2,2,1,2024,94000,Data Engineer,US,MI,FT,0
8,2,2,1,2024,79000,Data Management Specialist,US,MI,FT,0
8,2,2,1,2024,72000,Data Management Specialist,US,MI,FT,0
4,2,2,1,2024,86750,Data Manager,GB,MI,FT,0
4,2,2,1,2024,58000,Data Manager,GB,MI,FT,0
8,2,2,1,2024,130000,Data Quality Engineer,US,MI,FT,0
8,2,2,1,2024,90000,Data Quality Engineer,US,MI,FT,0
10,2,3,1,2024,74276,Data Analyst,GB,SE,FT,0
10,2,3,1,2024,60437,Data Analyst,GB,SE,FT,0
10,2,1,1,2024,132700,Data Analyst,US,EN,FT,100
10,2,1,1,2024,92900,Data Analyst,US,EN,FT,100
8,2,3,1,2024,141440,Analytics Engineer,US,SE,FT,0
10,2,1,1,2024,95200,Data Analyst,CA,EN,FT,0
10,2,1,1,2024,57100,Data Analyst,CA,EN,FT,0
9,2,2,1,2024,126342,Business Intelligence,US,MI,FT,0
9,2,2,1,2024,101073,Business Intelligence,US,MI,FT,0
9,2,3,1,2024,142000,Business Intelligence,CA,SE,FT,0
9,2,3,1,2024,94000,Business Intelligence,CA,SE,FT,0
5,2,2,1,2024,44875,Research Scientist,GB,MI,FT,0
5,2,2,1,2024,39593,Research Scientist,GB,MI,FT,0
8,2,3,1,2024,199001,Data Quality Analyst,US,SE,FT,0
8,2,3,1,2024,119401,Data Quality Analyst,US,SE,FT,0
8,2,1,1,2024,151770,Data Quality Analyst,US,EN,FT,0
8,2,1,1,2024,91062,Data Quality Analyst,US,EN,FT,0
4,2,3,1,2024,191180,Data Product Manager,US,SE,FT,0
4,2,3,1,2024,136038,Data Product Manager,US,SE,FT,0
8,2,2,1,2024,137000,ETL Engineer,US,MI,FT,0
8,2,2,1,2024,60300,ETL Engineer,US,MI,FT,0
1,2,3,1,2024,228800,Machine Learning Engineer,US,SE,FT,0
1,2,3,1,2024,197866,Machine Learning Engineer,US,SE,FT,0
7,2,3,1,2024,91920,Data Engineer,US,SE,FT,0
6,2,3,1,2024,137930,Data Scientist,CA,SE,FT,0
6,2,3,1,2024,74270,Data Scientist,CA,SE,FT,0
5,2,2,1,2024,235950,Research Engineer,US,MI,FT,0
5,2,2,1,2024,145800,Research Engineer,US,MI,FT,0
9,2,1,1,2024,126500,Business Intelligence,US,EN,FT,100
9,2,1,1,2024,84300,Business Intelligence,US,EN,FT,100
9,2,1,1,2024,150700,Business Intelligence Analyst,US,EN,FT,0
9,2,1,1,2024,87400,Business Intelligence Analyst,US,EN,FT,0
5,2,3,1,2024,211900,Research Scientist,US,SE,FT,0
5,2,3,1,2024,113700,Research Scientist,US,SE,FT,0
4,2,2,1,2024,206700,Data Analytics Manager,US,MI,FT,0
4,2,2,1,2024,121800,Data Analytics Manager,US,MI,FT,0
10,2,3,1,2024,167000,Data Analyst,US,SE,FT,0
6,2,2,1,2024,70666,Data Scientist,NL,MI,FT,0
6,2,2,1,2024,50666,Data Scientist,NL,MI,FT,0
9,2,2,1,2024,100000,Business Intelligence Analyst,US,MI,FT,0
9,2,3,1,2024,68750,Business Intelligence Analyst,GB,SE,FT,0
9,2,3,1,2024,50000,Business Intelligence Analyst,GB,SE,FT,0
9,2,3,1,2024,112500,Business Intelligence Manager,GB,SE,FT,0
9,2,3,1,2024,82500,Business Intelligence Manager,GB,SE,FT,0
1,2,3,1,2024,163000,Machine Learning Engineer,US,SE,FT,100
1,2,2,1,2024,126277,Machine Learning Engineer,US,MI,FT,0
7,2,1,1,2024,231400,Data Engineer,US,EN,FT,0
7,2,1,1,2024,215197,Data Engineer,US,EN,FT,0
9,2,2,1,2024,95000,Business Intelligence Analyst,US,MI,FT,0
9,2,2,1,2024,85000,Business Intelligence Analyst,US,MI,FT,0
1,2,2,1,2024,284900,Machine Learning Engineer,US,MI,FT,0
1,2,2,1,2024,189800,Machine Learning Engineer,US,MI,FT,0
8,2,3,1,2024,85612,Data Management Lead,GB,SE,FT,0
8,2,3,1,2024,77051,Data Management Lead,GB,SE,FT,0
7,2,3,1,2024,215024,Data Engineer,US,SE,FT,0
7,2,2,1,2024,133473,Data Engineer,US,MI,FT,0
7,2,3,1,2024,236900,Data Engineer,US,SE,FT,0
7,2,1,1,2024,112850,Data Engineer,US,EN,FT,100
7,2,1,1,2024,90280,Data Engineer,US,EN,FT,100
10,2,2,1,2024,82643,Data Analyst,US,MI,FT,0
10,2,2,1,2024,56854,Data Analyst,US,MI,FT,0
10,2,2,1,2024,56000,Data Analyst,US,MI,FT,0
6,2,3,1,2024,215846,Data Scientist,US,SE,FT,0
6,2,2,1,2024,180393,Data Scientist,US,MI,FT,0
6,2,3,1,2024,191061,Data Scientist,US,SE,FT,0
6,2,3,1,2024,213770,Data Scientist,US,SE,FT,0
6,2,3,1,2024,279400,Data Scientist,US,SE,FT,0
6,2,3,1,2024,248920,Data Scientist,US,SE,FT,0
6,2,2,1,2024,124300,Data Scientist,CA,MI,FT,0
6,2,2,1,2024,90400,Data Scientist,CA,MI,FT,0
7,2,4,1,2024,281800,Data Engineer,US,EX,FT,100
7,2,4,1,2024,197500,Data Engineer,US,EX,FT,100
5,2,3,1,2024,288400,Research Engineer,US,SE,FT,0
5,2,3,1,2024,144200,Research Engineer,US,SE,FT,0
10,2,1,1,2024,155640,Data Analyst,US,EN,FT,0
10,2,1,1,2024,98572,Data Analyst,US,EN,FT,0
10,2,1,1,2024,93000,Data Analyst,US,EN,FT,0
1,2,3,1,2024,97335,Machine Learning Engineer,US,SE,FT,0
10,2,2,1,2024,69960,Data Management Analyst,US,MI,FT,0
10,2,3,1,2024,106601,Data Management Analyst,US,SE,FT,0
8,2,2,1,2024,82915,Decision Scientist,US,MI,FT,0
5,2,1,1,2024,78600,Research Analyst,US,EN,FT,0
5,2,1,1,2024,49100,Research Analyst,US,EN,FT,0
8,2,2,1,2024,101098,BI Developer,US,MI,FT,100
8,2,2,1,2024,59469,BI Developer,US,MI,FT,100
4,2,2,1,2024,220000,AI Product Manager,US,MI,FT,0
4,2,2,1,2024,96600,AI Product Manager,US,MI,FT,0
8,2,3,1,2024,100000,Analytics Engineer,US,SE,FT,100
8,2,3,1,2024,249600,Analytics Engineer,US,SE,FT,0
8,2,3,1,2024,186846,Analytics Engineer,US,SE,FT,0
6,2,3,1,2024,164600,Data Scientist,US,SE,FT,0
6,2,3,1,2024,99200,Data Scientist,US,SE,FT,0
8,2,4,1,2024,235500,Head of Data,US,EX,FT,100
8,2,4,1,2024,188400,Head of Data,US,EX,FT,100
8,2,3,1,2024,125000,Analytics Engineer,US,SE,FT,0
1,2,4,1,2024,233500,Machine Learning Engineer,US,EX,FT,0
7,2,3,1,2024,141750,Data Engineer,US,SE,FT,0
7,2,2,1,2024,239000,Data Engineer,US,MI,FT,0
7,2,2,1,2024,159000,Data Engineer,US,MI,FT,0
6,2,3,1,2024,268000,Data Scientist,US,SE,FT,100
1,2,2,1,2024,21855,Machine Learning Engineer,TR,MI,FT,100
5,1,1,1,2023,30663,AI Research Engineer,FR,EN,FT,50
5,2,2,1,2024,117000,Research Engineer,US,MI,FT,0
8,2,2,1,2024,116000,Data Management Associate,US,MI,FT,0
8,2,2,1,2024,77000,Data Management Associate,US,MI,FT,0
5,2,3,1,2024,284900,Research Engineer,US,SE,FT,0
5,2,3,1,2024,161700,Research Engineer,US,SE,FT,0
8,2,3,1,2024,167300,AI Specialist,CA,SE,FT,0
8,2,3,1,2024,104900,AI Specialist,CA,SE,FT,0
1,2,3,1,2024,284900,Machine Learning Engineer,US,SE,FT,0
1,2,3,1,2024,161700,Machine Learning Engineer,US,SE,FT,0
1,2,2,1,2024,256500,Machine Learning Scientist,US,MI,FT,0
1,2,2,1,2024,138900,Machine Learning Scientist,US,MI,FT,0
2,2,3,1,2024,259912,AI Solution Architect,US,SE,FT,0
2,2,3,1,2024,193546,AI Solution Architect,US,SE,FT,0
7,2,2,1,2024,325270,Data Engineer,US,MI,FT,100
7,2,2,1,2024,304043,Data Engineer,US,MI,FT,100
7,2,2,1,2024,196900,Data Engineer,US,MI,FT,100
7,2,2,1,2024,186642,Data Engineer,US,MI,FT,100
7,2,3,1,2024,152880,Data Engineer,US,SE,FT,0
7,2,3,1,2024,122300,Data Engineer,US,SE,FT,0
5,2,3,1,2024,189897,Research Scientist,US,SE,FT,0
5,2,3,1,2024,290180,Research Scientist,US,SE,FT,0
5,2,3,1,2024,245588,Research Scientist,US,SE,FT,0
10,2,1,1,2024,60200,Data Analyst,US,EN,FT,0
9,2,3,1,2024,175000,Business Intelligence,US,SE,FT,0
9,2,3,1,2024,80000,Business Intelligence,US,SE,FT,0
6,2,3,1,2024,250553,Data Scientist,US,SE,FT,0
6,2,2,1,2024,134869,Data Scientist,US,MI,FT,0
6,2,3,1,2024,202588,Data Scientist,US,SE,FT,0
8,2,3,1,2024,215136,AI Scientist,US,SE,FT,0
8,2,3,1,2024,143424,AI Scientist,US,SE,FT,0
4,2,2,1,2024,96000,Data Manager,US,MI,FT,0
10,2,3,1,2024,128300,Data Analyst,US,SE,FT,0
8,2,3,1,2024,163116,Data Quality Analyst,US,SE,FT,0
8,2,3,1,2024,97870,Data Quality Analyst,US,SE,FT,0
8,2,1,1,2024,137972,Data Quality Analyst,US,EN,FT,0
8,2,1,1,2024,82783,Data Quality Analyst,US,EN,FT,0
9,2,1,1,2024,99000,Business Intelligence Analyst,US,EN,FT,0
9,2,1,1,2024,72000,Business Intelligence Analyst,US,EN,FT,0
9,2,4,1,2024,236800,Business Intelligence,US,EX,FT,0
9,2,4,1,2024,142100,Business Intelligence,US,EX,FT,0
9,2,3,1,2024,158400,Business Intelligence Developer,CA,SE,FT,0
9,2,3,1,2024,85800,Business Intelligence Developer,CA,SE,FT,0
8,2,3,1,2024,323400,Data Modeler,US,SE,FT,0
8,2,3,1,2024,151800,Data Modeler,US,SE,FT,0
6,2,3,1,2024,127500,Data Scientist,US,SE,FT,0
10,2,3,1,2024,151200,Data Analyst,CA,SE,FT,0
10,2,3,1,2024,81600,Data Analyst,CA,SE,FT,0
8,2,3,1,2024,168100,Data Specialist,US,SE,FT,0
8,2,3,1,2024,105300,Data Specialist,US,SE,FT,0
9,3,2,1,2024,160000,Business Intelligence Engineer,US,MI,FT,0
9,3,2,1,2024,94600,Business Intelligence Engineer,US,MI,FT,0
8,2,2,1,2024,164169,AI Engineer,US,MI,FT,0
8,2,2,1,2024,95414,AI Engineer,US,MI,FT,0
1,2,3,1,2024,243500,Machine Learning Engineer,US,SE,FT,100
1,2,3,1,2024,146100,Machine Learning Engineer,US,SE,FT,100
7,2,2,1,2024,111500,Data Engineer,US,MI,FT,0
7,2,3,1,2024,155307,Data Engineer,FR,SE,FT,0
7,2,3,1,2024,150798,Data Engineer,FR,SE,FT,0
7,2,3,1,2024,53750,Data Engineer,GB,SE,FT,100
7,2,3,1,2024,43750,Data Engineer,GB,SE,FT,100
8,2,2,1,2024,168000,BI Developer,US,MI,FT,0
8,2,2,1,2024,158000,BI Developer,US,MI,FT,0
6,2,3,1,2024,164300,Data Scientist,US,SE,FT,0
6,2,2,1,2024,79600,Data Scientist,US,MI,FT,0
4,2,3,1,2024,70400,Data Product Manager,US,SE,FT,0
4,2,2,1,2024,135000,Data Product Manager,US,MI,FT,100
4,2,2,1,2024,100000,Data Product Manager,US,MI,FT,100
5,2,2,1,2024,138000,Research Engineer,US,MI,FT,0
5,2,2,1,2024,86000,Research Engineer,US,MI,FT,0
5,2,3,1,2024,179000,Research Engineer,US,SE,FT,0
5,2,3,1,2024,199800,Research Engineer,US,SE,FT,0
8,2,3,1,2024,256500,Computer Vision Engineer,US,SE,FT,0
8,2,3,1,2024,138900,Computer Vision Engineer,US,SE,FT,0
9,2,3,1,2024,323000,Business Intelligence,US,SE,FT,0
1,2,3,1,2024,256500,Machine Learning Engineer,US,SE,FT,0
1,2,2,1,2024,256500,Machine Learning Infrastructure Engineer,US,MI,FT,0
1,2,2,1,2024,170700,Machine Learning Infrastructure Engineer,US,MI,FT,0
